2,2219,1908503,42,190417,35.862981
2,2233,1526460,80,88615,38.616797
2,225,618557,38,71125,3.300016
2,2263,1059261,59,82897,12.781010
2,2270,1345965,55,107887,28.840602
2,2272,590641,29,91726,11.532317
2,2279,1014708,32,136960,18.860685
2,229,1406489,65,95713,5.121937
2,2290,598010,77,36232,15.513802
2,2294,38911,79,2350,1.117429
2,2297,233236,14,66670,4.422846
2,230,1697024,69,109696,10.022922
2,2304,436069,76,26251,5.873050
2,2306,105620,46,10654,1.223698
2,2318,522266,13,152278,9.071937
2,2323,374447,80,21886,11.249530
2,2338,832667,52,73207,19.301409
2,2339,788345,58,60658,18.882878
2,237,1027451,28,144154,4.602824
2,2380,1150670,36,140002,23.056335
2,2382,1231392,58,96103,15.574025
2,2385,1295330,64,91297,32.201597
2,2392,1231634,96,60160,35.300772
2,2392,805540,26,124783,15.663966
2,240,1129561,51,99502,4.146785
2,2404,1912527,30,246088,34.248509
2,2408,1195931,88,62848,17.960883
2,2417,513730,23,84532,9.850772
2,2422,1309400,47,126712,25.907438
2,2430,1264374,39,146938,24.068641
2,2434,742425,44,74161,8.116643
2,2434,773969,45,75325,17.000248
2,2441,319940,46,32254,6.997328
2,2449,663023,93,33043,9.866287
2,2455,1421405,65,100771,35.409071
2,2458,44383,64,3238,0.699049
2,2463,312958,50,28918,3.524907
2,2469,1711290,69,111013,42.597101
2,2492,1702761,21,306874,28.446924
2,2495,801548,75,48931,22.512843
2,2497,849996,32,117976,8.351927
2,2499,415369,40,44845,9.523663
2,2501,1373915,85,75307,38.123931
2,2504,136054,77,8329,3.824880
2,2527,872181,16,222241,14.447845
2,2539,762715,66,53386,9.232473
2,256,759636,86,40753,7.264929
2,258,870190,38,97549,5.365659
2,2584,930944,17,220135,16.166381
2,260,659969,21,125008,3.135710
2,2613,1313007,45,128485,28.288444
2,2615,907285,75,54613,12.726892
2,2623,54917,17,13897,1.467568
2,2629,994921,94,48169,29.819183
2,2630,503646,39,54208,11.578438
2,2639,925878,65,63772,25.183603
2,2643,936595,49,83251,21.328781
2,2662,535352,17,137572,9.514137
2,2664,30610,59,2473,1.042108
2,2679,353709,60,26677,4.443765
2,268,264421,81,15229,3.697532
2,2695,1351424,67,91279,34.370204
2,2713,102502,48,9604,2.663479
2,2725,389237,37,45673,9.179077
2,2732,799888,26,122236,16.181655
2,2734,450310,88,23587,14.060378
2,2737,30232,17,7480,0.520113
2,2739,1339339,56,109942,31.343205
2,274,1919269,31,271297,7.525046
2,2743,217133,19,49540,4.433889
2,2746,1983772,85,105790,56.026973
2,2750,1672855,42,170581,35.383441
2,276,203707,92,10339,3.457920
2,2779,1985251,89,99121,56.048688
2,2780,517407,69,33913,7.077715
2,2789,1072893,45,106885,23.430685
2,2823,1333048,87,71542,38.599261
2,2831,830769,77,48622,26.462875
2,285,1686948,61,122206,10.546807
2,2850,1347509,59,105838,33.315561
2,2852,675152,23,118687,13.252386
2,2854,95817,36,11755,2.699056
2,2873,969091,11,269701,17.718015
2,2888,239299,51,21520,6.409653
2,2910,170787,29,26581,4.150322
2,2920,1563520,86,81793,23.374928
2,2927,718549,61,54082,8.944694
2,293,1552354,48,147070,8.449550
2,2937,658320,86,35842,9.393059
2,2940,699971,89,36187,22.087312
2,2942,1808382,70,114787,24.142292
2,2956,1520081,14,379324,26.531686
2,2956,1866957,61,134959,25.667779
2,2956,926005,73,56302,25.962802
2,2973,1340656,50,118897,32.308060
2,2987,242157,14,62305,5.632916
2,2992,21040,91,1141,0.878027
2,2993,1374887,95,66868,42.345870
2,3004,373353,10,145102,7.636398
2,3018,315388,74,19582,9.217922
2,3036,904996,63,64318,23.292940
2,3056,1621458,25,253255,30.947003
2,3063,713099,43,75526,17.000444
2,312,525833,59,40846,5.638299
2,3125,852150,24,141448,18.066522
2,3128,1943047,24,341887,33.347798
2,3129,1189795,93,59101,39.480237
2,3133,77002,45,7846,2.169562
2,3138,1309831,97,62860,42.705716
2,3144,958051,42,97660,22.979699
2,3146,59250,77,3649,1.931682
2,3147,688341,27,104968,14.851909
2,3166,1934318,64,134401,48.570378
2,3181,925560,95,45154,14.197688
2,3187,1614689,11,469162,28.522385
2,3197,974849,86,51019,15.946544
2,3208,752151,60,56329,21.726336
2,321,761617,22,137137,3.999674
2,321,995300,27,144721,5.857813
2,3212,1949791,62,138994,51.998804
2,3250,778661,87,40849,25.817413
2,3253,799103,99,37642,13.306641
2,3271,1170763,49,106411,14.783023
2,3277,1255883,77,74782,37.254362
2,3286,1478236,96,70663,47.046622
2,3296,784011,71,51583,22.163703
2,3300,872740,100,39700,29.485364
2,331,1716370,99,79390,17.726600
2,3312,954500,16,238834,16.679952
2,3317,1229280,55,100642,17.511906
2,3323,486855,28,70969,5.643277
2,3334,628637,50,57070,16.394023
2,3336,1572418,41,160345,18.623481
2,3355,719404,11,259189,13.218400
2,3358,1574356,62,112513,42.484865
2,3362,754316,71,48235,11.142445
2,3364,261583,18,58924,3.091272
2,3376,242429,33,33076,5.524416
2,3387,533294,28,81298,11.680043
2,3403,1154603,59,88696,16.578164
2,3405,889025,90,45658,14.538527
2,3407,1218906,58,94318,31.367680
2,3408,1742096,58,132643,23.982946
2,3417,883743,54,71359,11.748570
2,3433,1002788,61,74377,13.539075
2,3442,800587,40,89917,18.590316
2,3444,293948,74,18499,9.313227
2,3447,1142599,33,151000,12.759195
2,345,1872833,21,373255,7.219018
2,346,1880874,43,183007,10.561343
2,3471,1026389,47,93235,25.128696
2,3487,514922,63,37759,7.042165
2,3493,1167416,87,62194,36.068737
2,3500,1741177,76,102301,26.982628
2,3519,1832177,91,93373,57.273921
2,352,1533055,65,104887,12.610416
2,3550,1878406,29,259423,36.203706
2,3553,1459056,52,123175,36.653192
2,3554,1414053,67,95599,19.498502
2,3555,999344,64,70243,16.091191
2,3560,1201249,52,103075,30.499662
2,3565,1579541,23,260410,30.255772
2,357,1667520,48,151759,6.177309
2,3572,817325,75,49687,24.604691
2,358,904759,61,67420,5.070266
2,3587,1284718,15,313840,24.392269
2,3610,1573244,25,249535,30.707593
2,3622,1009418,18,197569,11.421968
2,3623,124119,96,6100,4.224141
2,3650,372441,77,22492,5.835948
2,3652,248633,19,53524,5.920612
2,3666,169816,29,26668,4.267643
2,3666,23295,78,1432,1.109157
2,367,1685026,65,116485,13.898077
2,3674,1940296,93,93895,32.203270
2,3686,1148359,92,57880,39.398125
2,3701,55486,43,6016,1.551342
2,3705,1590561,49,148138,37.987482
2,3714,658373,79,38971,10.022527
2,3728,243607,61,18517,3.852293
2,373,1478223,19,293374,6.087363
2,3736,1338401,47,125002,33.095409
2,3739,1846705,43,179389,42.317964
2,3742,1515533,83,83665,47.277834
2,3761,1498928,32,193915,32.004095
2,3764,1069363,28,163264,23.050890
2,3777,861276,40,93199,10.862903
2,3780,953592,62,68017,27.531951
2,3798,512875,41,55921,6.121588
2,3799,1711270,25,269323,33.653182
2,380,1477223,37,171043,5.805964
2,3802,152789,57,12547,4.570535
2,3810,228156,29,35095,2.695869
2,3813,1378286,54,111967,35.979441
2,3816,390915,23,73321,9.106309
2,3818,1128638,73,70984,33.986388
2,3834,351207,33,45907,8.793131
2,3841,1812728,91,90313,29.736008
2,3845,1350421,24,243967,27.744323
2,3855,1468450,15,344881,28.391204
2,3862,1408896,98,66532,49.354941
2,3879,1009380,75,60103,31.115091
2,389,1813231,41,186517,11.207153
2,3899,1857302,95,89551,60.680542
2,3903,1023287,51,85807,27.233144
2,3912,1103852,66,77959,32.936034
2,3913,574011,30,82918,7.116074
2,3915,1153341,84,63124,18.983554
2,3919,663367,41,71689,17.305075
2,3924,416622,51,37726,11.489234
2,393,644652,24,112786,4.262949
2,3944,1192377,71,76591,36.248842
2,3951,157874,94,7819,6.122189
2,3953,485806,91,24856,16.438632
2,3958,1291000,38,148330,28.797031
2,3966,50794,13,16237,1.014534
2,3979,1334636,49,124207,17.156532
2,3983,1411589,95,68242,48.042299
2,3984,1796956,87,92521,59.738854
2,4011,83980,22,17269,2.229106
2,4020,570589,79,33055,18.584014
2,4032,396386,96,19345,6.235959
2,4033,264009,90,13642,9.406192
2,405,254344,36,30346,2.953816
2,4064,186901,12,64018,4.692651
2,4100,467929,49,43123,12.469157
2,4107,1385301,53,117817,36.274431
2,4112,47375,11,17950,1.782826
2,4120,327996,40,37648,8.269427
2,413,782694,67,54136,9.260940
2,4130,1896231,18,385042,37.630223
2,4131,1276552,43,128866,31.524306
2,4154,1990452,97,91609,67.580531
2,4157,434646,16,110002,10.163629
2,416,1031116,98,48130,15.034449
2,4166,1968517,49,171694,48.832349
2,420,24065,74,1567,0.696100
2,4213,1479878,56,117316,26.855668
2,4214,1723891,86,91249,57.893401
2,4243,254611,90,13174,9.236260
2,4255,620345,82,35017,21.107369
2,4257,1913286,41,194962,45.542783
2,4258,75627,28,12295,2.318826
2,4261,682219,88,35530,23.584394
2,4264,1161828,50,103981,31.353189
2,4271,51243,64,3745,2.552108
2,4281,1279230,26,218848,14.528346
2,429,408797,84,22708,7.914826
2,4296,181323,21,37828,4.420671
2,4318,924190,29,140236,11.537205
2,4329,673055,23,120643,14.783837
2,4347,1482428,37,180013,35.202556
2,4350,1962215,79,111592,63.340982
2,4356,731982,62,54712,20.571706
2,4365,1369262,52,117379,37.612425
2,4366,595005,22,120769,13.098759
2,4375,1743641,29,238132,39.382890
2,4385,1227695,81,70633,39.464517
2,4387,1178971,64,85714,34.591683
2,4392,503212,67,34525,15.679680
2,4408,386905,17,95527,8.841124
2,4426,309128,11,116218,7.580505
2,4437,797870,31,114115,19.390139
2,4438,606954,76,37306,20.299774
2,4440,1610269,53,133132,22.058379
2,4473,1869400,28,259705,40.536686
2,4478,339508,22,67564,8.102766
2,4485,1834096,75,109714,58.190535
2,4489,1632283,48,146884,43.193478
2,4490,864594,93,43297,29.110010
2,4497,94765,82,5497,3.778666
2,4500,1258290,35,155206,31.055254
2,4501,442902,62,33091,13.536067
2,4535,566669,20,116968,14.178041
2,4552,882257,94,42964,30.789938
2,4556,1224435,30,173593,28.663170
2,4557,1283874,51,115201,33.594403
2,4587,1474606,55,120067,41.248851
2,4589,1077143,38,124114,26.340378
2,4590,304277,10,110041,8.657635
2,4601,38206,18,9562,1.402548
2,4619,612124,28,98554,14.844114
2,4627,566942,57,45301,17.347142
2,4633,1172614,61,87508,35.358036
2,4665,40580,83,2344,1.936434
2,4669,230183,24,42025,6.033597
2,4672,1326360,38,150484,33.400480
2,4689,1732808,42,175042,42.973185
2,4702,1035034,65,73009,32.007433
2,4703,282693,25,51070,7.181411
2,4718,616786,25,103219,14.836337
2,4718,87571,89,4642,3.629955
2,4722,1305503,80,74707,42.937575
2,4732,245357,60,18721,7.658772
2,4739,1816690,22,309664,20.134305
2,474,1605216,59,120952,15.881088
2,4741,1963156,88,100408,66.956825
2,4749,1919800,85,101689,64.456150
2,4773,1823438,56,140755,49.197859
2,4792,259384,74,16339,8.590730
2,4803,862156,38,102136,11.212411
2,4809,1265857,54,105118,18.865643
2,4809,1406996,25,222508,31.485701
2,4812,347764,75,21565,12.714513
2,4821,1600010,33,200206,37.464346
2,4832,489317,50,44296,13.972387
2,4835,1522225,80,85996,49.587285
2,4851,1362232,94,66652,49.521859
2,4856,1117582,34,143179,27.703564
2,4857,411401,92,20710,8.087088
2,4868,1811078,96,85231,66.513320
2,4869,1018364,14,244720,22.096439
2,4892,1051462,27,174922,23.432693
2,4894,125550,89,6631,2.430518
2,4896,1355043,63,96301,40.371073
2,4912,1969344,87,101194,35.007194
2,4922,173552,14,52129,4.556503
2,4932,134182,42,14800,3.766754
2,4938,651153,76,39481,10.981037
2,4959,622056,15,156859,15.303239
2,4981,243341,63,17800,7.590675
2,4986,1625400,75,97327,51.885419
2,4990,1042747,11,343963,20.949444
2,5000,391176,58,30007,13.069158
2,5025,25956,53,2314,1.530279
2,5028,933375,52,82327,26.724897
2,503,1559431,69,101926,15.986025
2,5031,322537,63,23833,4.853071
2,5043,1509646,23,257803,34.489831
2,5043,634816,62,46315,20.375566
2,5058,1731629,45,161677,47.402017
2,5065,505423,53,43570,14.880414
2,5066,814444,41,89344,20.882814
2,5073,1947480,22,331705,23.966268
2,5084,365737,52,32227,5.087564
2,5102,1444020,13,393616,17.231541
2,5110,885025,90,45898,30.746530
2,5115,1167259,84,64123,40.300339
2,5139,1638933,15,381601,36.590002
2,5167,912293,31,131086,22.892531
2,5171,513663,20,94312,12.766707
2,5184,563732,77,33766,19.308090
2,5212,76158,72,4975,3.957816
2,5223,1134782,20,249079,24.529651
2,5235,912421,92,45238,17.298711
2,524,243212,51,21106,4.691389
2,5267,503500,74,31546,17.182291
2,5268,900372,30,129301,22.765013
2,527,1932221,29,266917,7.278214
2,5285,1283226,37,150520,32.676034
2,5298,1827072,66,122311,51.286876
2,5306,394582,98,18769,14.002458
2,5319,1519608,52,127351,42.888764
2,5335,1213982,75,74437,41.547966
2,5344,398734,90,20377,8.085507
2,535,1462345,94,71923,11.251361
2,535,1768033,94,85942,25.781078
2,5355,458670,58,35515,14.584737
2,5357,1160826,63,82915,36.130939
2,5361,717840,75,43981,12.654763
2,5369,59024,93,3025,1.654900
2,5374,254770,16,64468,6.648128
2,5380,916326,91,45853,36.414796
2,5383,1158512,55,94906,34.694738
2,5384,1429488,35,173173,35.693888
2,5407,929080,44,90787,26.646515
2,541,1490050,46,139690,13.485926
2,5415,1260434,88,66205,23.051364
2,5424,411341,83,22849,15.649269
2,5425,745409,66,51763,26.015671
2,544,452366,26,75526,4.450747
2,545,1671038,46,155851,14.648027
2,5458,1259982,12,419155,27.326472
2,5464,466078,55,37165,14.526979
2,5472,186850,30,28099,2.739534
2,5475,116399,61,8614,5.148003
2,5476,290520,20,63994,7.689333
2,5498,1285908,81,72754,46.024065
2,5519,1289774,34,169351,29.839144
2,552,1455506,68,98623,17.565926
2,5526,1770008,30,237994,42.765490
2,5542,313066,92,15958,11.725839
2,5548,123691,56,10270,2.346868
2,5553,615956,34,79309,17.592476
2,5561,639905,12,218422,16.087256
2,5565,181438,88,9640,8.032594
2,5569,1204532,53,101869,35.625077
2,5578,222100,94,11068,8.458107
2,5578,343963,55,28696,10.816642
2,5593,1773136,45,170485,24.885257
2,5596,324967,49,30094,11.017303
2,5601,1799779,68,118102,28.653033
2,5602,1399067,45,136336,38.317785
2,5612,700346,29,99850,9.155080
2,5613,136555,92,6907,5.667722
2,5630,687775,35,88810,17.855412
2,5643,1297386,64,91927,40.884400
2,5674,1038250,87,53602,40.066733
2,5676,1933276,22,325948,44.589973
2,5684,487494,30,67243,14.252589
2,569,380377,38,45766,5.186221
2,5693,161969,47,15526,5.902286
2,5701,915115,88,48379,16.037138
2,5744,1567770,36,187864,39.020572
2,5748,1632351,81,92197,57.971104
2,5770,579164,51,51580,17.558511
2,5772,1688271,61,123046,51.078458
2,579,955329,82,52402,16.513526
2,5802,1201091,42,125182,33.974379
2,5803,639817,88,33892,23.277488
2,5810,1223665,30,171943,29.943508
2,5811,134566,35,17401,5.227780
2,5819,1862084,44,180784,48.680573
2,582,1647117,97,79102,13.791734
2,5822,126299,27,20716,2.369930
2,5836,1097427,56,89530,34.546890
2,5839,1149301,68,78658,38.240760
2,5841,323694,56,26845,10.179593
2,5851,1287856,22,237823,29.587286
2,5858,741163,18,176014,17.259746
2,591,741686,16,175753,5.607328
2,5931,1784656,52,148369,54.965921
2,5932,1233011,69,82882,39.479930
2,595,1992385,53,158923,19.974968
2,597,648610,43,67021,7.724199
2,5971,1918814,22,368497,41.834750
2,5991,656994,52,58285,19.844677
2,5992,1229276,13,340738,28.566222
2,5993,457920,79,26131,17.505017
2,6001,361032,13,101620,11.247795
2,6015,146395,81,8542,6.236728
2,6015,1990083,41,201505,38.403985
2,6068,52451,54,4537,2.319906
2,607,318528,70,21376,6.963449
2,6070,1227423,34,154306,31.903769
2,6072,982021,32,126829,27.426074
2,6082,658576,87,34987,25.138642
2,6084,1432868,48,131860,21.801627
2,6111,128671,19,28576,4.143541
2,6112,1216812,73,76102,20.999100
2,6113,81551,52,7402,3.105335
2,6127,1678303,52,146956,46.193774
2,6127,1693174,20,310036,21.350968
2,6143,1309016,24,239056,15.933640
2,6156,706107,20,151867,17.542014
2,617,1560578,29,218590,11.629144
2,6179,324954,65,23251,5.896702
2,6201,1864961,75,110029,66.006422
2,6209,1960482,63,135676,33.563103
2,6236,1497942,78,87187,54.363436
2,6271,1537432,89,79051,29.082082
2,6289,463125,33,56815,6.915104
2,6293,97909,68,6694,3.890968
2,6298,1476959,53,123655,23.512632
2,6298,809454,61,59482,27.495164
2,630,1246468,13,354229,7.473480
2,630,1788023,100,81028,32.729056
2,6315,1689673,46,156295,48.699094
2,6316,1790804,16,394363,42.669244
2,6320,1697740,58,128584,56.000479
2,6357,311398,17,79024,9.217626
2,6388,1794758,29,265603,43.144549
2,6389,1658377,71,105256,57.127587
2,6393,955543,28,137671,25.882535
2,6395,1877232,74,112186,33.063504
2,6403,34188,37,4369,1.963981
2,6406,1166649,69,77107,21.051208
2,6406,41840,64,3064,3.533266
2,642,1037351,63,72274,16.243481
2,6434,614052,48,59248,17.943342
2,6439,101615,65,7291,2.070507
2,6454,609885,75,37948,22.687087
2,6458,775116,27,118600,21.119526
2,6467,229493,76,14065,9.255593
2,6485,1496855,11,450952,19.808069
2,6495,433399,90,22561,15.614406
2,6499,1600340,65,110332,55.281000
2,6501,612610,80,35521,23.217059
2,6516,264087,66,18502,11.097805
2,6523,1484245,93,74650,28.126590
2,6556,1798221,62,129001,55.610245
2,6563,1428765,51,123580,41.380094
2,657,21407,28,3496,0.494397
2,6570,1963897,73,118618,68.394084
2,6571,1976101,20,352642,48.928304
2,6597,197480,74,12457,6.960196
2,6620,344612,58,27484,5.603360
2,6630,383197,22,75163,10.861694
2,6639,1701430,68,110377,54.681476
2,6642,1368846,86,73132,26.422606
2,6646,324181,79,19114,5.947614
2,6678,771685,75,47017,28.817536
2,6694,1138189,74,70969,41.218679
2,6720,1729070,30,234361,44.727289
2,6727,1151262,19,261118,27.216025
2,6752,402459,35,52012,5.943898
2,6758,972292,15,219919,24.609243
2,6771,34326,63,2617,2.012691
2,6790,1091444,80,62806,39.507216
2,6795,564512,13,183382,15.452556
2,6797,1022743,25,173089,25.990198
2,6797,56728,36,7204,2.629423
2,6798,466023,79,27487,18.440484
2,6800,1066351,65,75034,36.344648
2,6805,983784,92,48934,40.350003
2,6811,232297,75,14437,4.896657
2,6829,215385,12,69160,7.453415
2,6829,251542,16,57913,8.554985
2,6832,981253,66,68167,16.975259
2,6851,1697092,16,380530,22.792433
2,6880,1173702,14,353041,27.340294
2,6880,476269,14,137083,13.804729
2,6894,605533,13,174022,16.835034
2,6907,278587,80,16285,10.474049
2,6923,1545216,96,74617,57.671618
2,6926,1895609,83,102985,36.809008
2,6930,1572574,16,353314,36.965330
2,6938,628301,57,49645,21.162430
2,694,1868422,59,135949,22.067334
2,694,1911792,20,349729,12.286046
2,6945,1408345,63,101053,24.479879
2,6952,1020622,70,64594,18.446683
2,6954,503293,44,51979,14.748949
2,6957,215032,33,29293,4.063552
2,6970,1705488,49,149350,52.191392
2,6970,344983,91,17626,15.422916
2,6971,689969,66,48904,22.637590
2,6999,1026093,14,272803,13.372653
2,7011,126576,25,22723,4.191580
2,7018,815696,73,51706,28.567705
2,702,692844,14,182794,5.595837
2,7031,241480,13,73846,7.179046
2,7037,440388,99,20320,9.753905
2,7071,1581367,38,170938,24.591668
2,7080,1860350,45,176362,55.404986
2,7081,883978,54,74692,27.754475
2,7082,361365,67,25072,13.222865
2,7085,816526,93,40246,32.106620
2,7094,1355742,50,119206,40.776687
2,7102,835317,60,61750,28.944462
2,7117,703832,34,91831,19.763593
2,7133,220872,29,33979,6.990422
2,7137,1311859,18,281041,17.896355
2,7137,519017,37,58903,16.517961
2,7141,1455358,65,100453,51.755048
2,7141,179959,92,9082,9.554248
2,7142,1889153,19,350194,46.006159
2,7143,82829,79,4879,4.136725
2,7175,475465,52,42016,14.968081
2,7181,796703,88,42283,31.955841
2,7183,825295,13,248677,11.658116
2,7190,1588932,99,73798,39.594381
2,7198,1944522,99,89269,78.840962
2,7202,924168,12,256369,24.752975
2,7208,1856504,42,186883,50.718716
2,7212,1533517,89,78793,60.434453
2,7225,1122298,44,114277,17.914051
2,7232,571328,30,82042,18.316565
2,7235,1887607,91,94090,38.330836
2,7239,1377618,45,133597,41.231290
2,7242,732295,63,52654,11.973952
2,7256,652760,41,72694,19.295019
2,7264,114008,69,7753,4.986069
2,7265,1822752,58,134002,61.279810
2,7269,864098,86,45421,35.324149
2,7280,1096544,50,99355,18.244097
2,7285,1105268,21,229819,26.993737
2,7312,644263,92,32761,25.791867
2,7330,883259,100,40396,37.277255
2,7338,985705,23,162496,13.858365
2,7350,1859079,30,245959,27.492884
2,7351,1297017,76,79513,24.075645
2,7359,671103,87,35482,14.626798
2,7375,1745233,78,100999,32.679069
2,7376,1626209,75,97156,29.055216
2,7381,1387256,18,291034,36.771042
2,7416,1104112,16,271573,15.708254
2,742,943029,46,87592,6.787203
2,7421,1282179,20,253993,34.126932
2,7422,919036,55,73189,30.807441
2,7451,680563,68,45838,25.042894
2,7456,794183,73,49204,30.058052
2,7463,1154391,90,59257,22.622874
2,7482,1468846,55,119908,47.898722
2,7488,1059901,23,191416,15.883968
2,7497,823927,50,71989,27.526386
2,750,1085889,10,432910,6.720328
2,7527,12760,97,637,1.683868
2,7537,729659,42,76654,12.109046
2,7542,1912856,53,155233,58.025666
2,7547,360254,52,31855,12.423528
2,755,751203,32,99244,9.082236
2,757,1486733,70,96016,23.090219
2,7579,1685388,10,631597,39.118847
2,7601,1419203,31,204397,20.467032
2,761,527398,67,36247,5.788033
2,7615,905705,19,179314,25.770463
2,7616,1815669,79,102517,68.122066
2,762,978108,78,55780,20.025754
2,7631,1048235,99,49288,40.249365
2,764,1961143,39,206593,17.714953
2,7645,1451004,30,201079,21.682009
2,7651,367282,70,23839,16.012050
2,766,891807,59,67096,8.542507
2,7672,1805330,78,104197,68.761671
2,7685,1037589,90,51511,39.442679
2,7688,1542426,92,76846,61.741975
2,7721,10000,26,1717,0.914280
2,7739,838645,98,39991,34.735362
2,7746,1799004,44,175099,29.202914
2,7753,890749,84,48331,17.630440
2,7758,516913,10,156091,16.243960
2,7761,489037,21,97621,13.258828
2,7764,683123,64,48292,12.669872
2,7799,1510163,66,105055,51.059524
2,780,972549,44,92659,7.232335
2,7801,115706,38,13936,4.539118
2,7808,223910,89,11851,4.668125
2,7828,879352,59,68356,28.729751
2,7831,1022974,47,92767,32.308218
