2,1006,1495108,10,487498,0.5498045,1.1771853,0.7451769,0.6503062,0.6168897,0.5623816,0.5269394,0.5626077,0.5375091,0.5073754,0.5042868,0.5094672,0.5111709,0.5063356,0.4949539,0.4854675,0.4909767,0.4819893,0.4758296,0.4976958,0.4705756,0.4898539,0.4770879,0.480593,0.4793408,0.4662969,0.5023487,0.463608,0.4712013,0.4585733,nan
2,101,1511037,64,106072,0.2547166,0.2094597,0.1762157,0.166183,0.1453104,0.0829453,0.134376,0.1354956,0.1402757,0.1332832,0.1061965,0.1320405,0.1300941,0.164037,0.1378428,0.1307113,0.1609656,0.1294525,0.1307614,0.1431191,0.128205,0.1302962,0.1351004,0.1336159,0.1344611,0.1316541,0.1313455,0.1322273,0.1127414,0.1257893,nan
2,1013,1866253,74,111523,1.7124428,1.9143719,1.3375434,1.279223,1.2300643,1.194144,1.0546045,1.0801566,1.043325,1.229401,1.1162219,1.0315111,1.0240229,1.0659342,1.0985989,1.2180123,0.9811275,1.0837872,0.9310772,1.0836217,0.9458962,1.0187053,0.9678047,0.9695107,1.0156361,0.9786732,0.9543253,0.98273,1.1890446,1.2453354,nan
2,1046,1711361,40,179398,0.9682852,1.4378036,0.9566383,0.8836182,0.789411,0.7935676,0.7824961,0.7431897,0.7313707,0.732746,0.7266218,0.7383075,0.7292082,0.6759223,0.7103999,0.74402,0.6066462,0.660037,0.7378128,0.7063148,0.6582746,0.7311672,0.6167551,0.7738868,0.6712303,0.8074511,0.6414063,0.6799282,0.5877852,0.6631395,nan
2,1096,1463490,41,154405,0.5115978,0.797117,0.5194933,0.4523618,0.490617,0.4161553,0.4123838,0.4071291,0.5603351,0.3767279,0.3752093,0.3678801,0.3696674,0.3589537,0.4160895,0.3516734,0.3519722,0.4641115,0.4661376,0.4441392,0.3397483,0.3444887,0.3448977,0.342317,0.331291,0.3637272,0.3354549,0.3437762,0.3386339,0.3403036,nan
2,1099,121317,54,10414,0.1377518,0.1061182,0.0881414,0.0702183,0.0739659,0.0723957,0.0686587,0.0686493,0.0684842,0.0680305,0.067675,0.0659554,0.0706336,0.0649863,0.0647983,0.0660666,0.0639888,0.0663001,0.0675261,0.066953,0.0659916,0.0673649,0.0587653,0.0881171,0.06519,0.0654807,0.0654878,0.0648839,0.0646314,0.059026,nan
2,1101,354520,35,44359,0.1395577,0.1576157,0.1154709,0.1102967,0.1160559,0.0995804,0.0925407,0.0945901,0.0929721,0.0862766,0.092286,0.0889651,0.0862884,0.0842592,0.0858643,0.0841521,0.082624,0.0849212,0.0836918,0.0789664,0.0863914,0.087007,0.086892,0.0874861,0.077955,0.0799952,0.0806084,0.0824265,0.0868373,0.0820238,nan
2,1102,293848,14,81271,0.2018705,0.2347213,0.1667755,0.1627964,0.1529951,0.144026,0.1484564,0.1409091,0.1321941,0.159258,0.1328333,0.1327404,0.1349589,0.1295737,0.1299843,0.1277109,0.1310798,0.1216869,0.1271323,0.126504,0.1235831,0.1265959,0.1277501,0.1528051,0.1302794,0.1321837,0.1321928,0.1276258,0.1236945,0.1287515,nan
2,1110,1361967,32,177238,0.7469962,1.2654945,0.770161,0.7087968,0.6151212,0.651759,0.5081499,0.6014521,0.5573901,0.5749424,0.6267083,0.590918,0.5426499,0.5675799,0.5457641,0.5470734,0.5263128,0.5422688,0.5750123,0.5377164,0.5387798,0.5448693,0.5551795,0.5299889,0.5246887,0.5493597,0.5457956,0.4174862,0.5322356,0.659891,nan
2,1119,1568648,41,162685,1.0330311,1.2696165,0.9554846,0.9519958,0.8522199,0.7763138,0.7495559,0.7584147,0.7041752,0.7170442,0.6873108,0.7026117,0.6769844,0.7069442,0.6404943,0.6842137,0.6419381,0.7639571,0.6519803,0.6472228,0.6289149,0.6820531,0.6865316,0.6708349,0.6646294,0.6549664,0.5989974,0.6451203,0.6406246,0.6235289,nan
2,1128,501743,75,30556,0.7152536,0.5700883,0.4448292,0.4184722,0.3775982,0.3731538,0.3798551,0.3469907,0.3828321,0.3327843,0.3483338,0.344752,0.3173503,0.3534921,0.3425567,0.3406404,0.3416972,0.3295033,0.3408236,0.3065231,0.3706706,0.329196,0.3479119,0.3230725,0.3308851,0.3211395,0.3601835,0.3385231,0.3284717,0.3055839,nan
2,1146,1710973,81,96529,1.7317853,1.9183314,1.4375794,1.2826311,1.1525059,1.1573913,1.1597909,1.120767,1.0352429,1.1171168,1.0452163,1.0401639,1.0739879,1.1081821,1.0060106,1.0495529,1.0599763,1.10451,1.0068454,1.154146,0.9502156,0.9955944,1.0201449,1.0725676,0.9771274,0.9926638,1.0424555,1.0080954,1.1028637,0.9729002,nan
2,1180,1495853,27,229255,0.7358589,1.4780183,0.9227658,0.78893,0.6788658,0.7126872,0.6760035,0.6453199,0.6546572,0.6082334,0.6484467,0.7506341,0.6568211,0.6259004,0.7611958,0.7474419,0.8413917,0.6809668,0.6197435,0.6281148,0.5578863,0.6024214,0.6012786,0.5878209,0.631647,0.5887235,0.5998232,0.5855479,0.6285931,0.814775,nan
2,1198,1960178,56,152014,1.3773363,1.7877762,1.2534552,1.207992,1.0801809,1.0845345,1.0346988,1.0406742,0.9625101,0.9687254,0.937821,0.9371052,1.0334718,0.9255582,1.0054074,0.9009611,1.1182023,1.1680209,1.0001381,0.9568787,0.9804329,0.9481632,0.9062967,0.903299,0.9718961,1.0918754,1.1903496,0.9098964,0.9536503,1.0293017,nan
2,1199,616068,33,81232,0.4773101,0.5496017,0.3810476,0.3557965,0.3238518,0.3245632,0.309862,0.2981711,0.2970186,0.3140156,0.2548917,0.2898522,0.2665604,0.2923481,0.3068388,0.2811714,0.3012641,0.2987282,0.3016323,0.2866441,0.2887128,0.2814636,0.2771031,0.2836661,0.2868431,0.2746549,0.2836821,0.300227,0.2741801,0.280261,nan
2,1207,417486,80,24316,0.2736735,0.2297156,0.1753575,0.1707166,0.1530636,0.1550946,0.1608697,0.1574512,0.1633156,0.1580359,0.1777267,0.1414476,0.1447774,0.1345417,0.150018,0.1425877,0.1407445,0.1330722,0.1444812,0.1532528,0.1522672,0.1417262,0.1519093,0.1354789,0.1367311,0.1402611,0.1447912,0.1377173,0.1437585,0.1409169,nan
2,1210,954424,48,83929,0.8114928,1.0629081,0.6373859,0.6185239,0.3919992,0.5347033,0.5441384,0.5457806,0.533333,0.5336441,0.5125363,0.5422543,0.5227602,0.5315496,0.5893841,0.5193909,0.503237,0.4817786,0.5161418,0.4736366,0.5160734,0.4922236,0.4944725,0.5157375,0.5055773,0.4983592,0.484025,0.5033637,0.4935345,0.5061152,nan
2,123,1543301,43,153334,0.267549,0.2087086,0.174665,0.1723005,0.1537889,0.1548244,0.1503931,0.1591036,0.1427835,0.1429447,0.1431332,0.1309711,0.1358699,0.128432,0.1305073,0.1288269,0.1352696,0.1300708,0.1290819,0.1322734,0.1459257,0.1327632,0.1256924,0.1298845,0.129337,0.1261948,0.1255029,0.1238101,0.1218172,0.1262423,nan
2,1237,699905,20,151192,0.2254388,0.3265786,0.209467,0.1864113,0.169243,0.1726802,0.1744173,0.1695762,0.1586882,0.1642071,0.1564922,0.147905,0.1628686,0.1502662,0.1387382,0.1383505,0.1420886,0.1415987,0.1532275,0.1465536,0.1480185,0.149972,0.142317,0.1447415,0.1450065,0.13696,0.1424704,0.1524214,0.1384737,0.1455139,nan
2,1251,47534,74,3070,0.036621,0.0219478,0.0200406,0.0197736,0.0183949,0.0181261,0.0187556,0.0187359,0.0179229,0.0180417,0.0183406,0.0170157,0.0167335,0.0157737,0.0159807,0.01613,0.0154632,0.0169659,0.0162627,0.0162929,0.0150867,0.0156343,0.0162746,0.0155264,0.0153587,0.0148206,0.0154152,0.0153151,0.0160567,0.0160127,nan
2,1252,1430180,97,68440,1.8053156,1.7980577,1.4578242,1.2511089,1.0923226,1.1250573,1.2187544,1.0461038,1.0325068,0.9829441,1.0062503,0.9961147,0.965058,1.0248695,1.0390403,0.9219061,1.0561249,1.0274471,0.9367929,0.9341668,0.9690537,0.9377233,0.9973732,0.9069034,0.916423,0.9950545,0.9186374,1.0072646,0.9224062,0.9576704,nan
2,1268,776753,47,75328,0.6737573,0.833126,0.5868463,0.5092053,0.4826886,0.4373616,0.4690726,0.4484202,0.431671,0.4140375,0.4154841,0.4040146,0.4121592,0.4029849,0.4083863,0.417249,0.4141885,0.4152501,0.3964214,0.4061141,0.4236503,0.4094109,0.3861277,0.3973181,0.386835,0.4183041,0.4287768,0.3796225,0.414355,0.3754204,nan
2,1273,1194032,52,103246,1.038145,1.2485057,0.87507,0.799154,0.7413403,0.7136956,0.748029,0.7283364,0.7026787,0.7346572,0.6813536,0.5451358,0.6834146,0.6468706,0.62419,0.7178456,0.666257,0.6326581,0.6290768,0.6523296,0.7120799,0.6995213,0.6496067,0.5952263,0.6352159,0.6240739,0.6259872,0.6276319,0.6277669,0.6650426,nan
2,1279,1060308,32,142735,0.6603006,0.9622234,0.679081,0.5950958,0.556922,0.5380402,0.5339041,0.512053,0.4936298,0.4920067,0.4758313,0.4140216,0.4735108,0.5059723,0.4740165,0.4989825,0.4705887,0.4721228,0.4237328,0.5030062,0.4388945,0.4975287,0.4890724,0.4531195,0.4845808,0.4666628,0.4740469,0.5673602,0.4499183,0.4218134,nan
2,1284,725813,55,61246,0.7327283,0.7619313,0.5426988,0.5310288,0.4980099,0.4636977,0.4554481,0.4607905,0.4385357,0.4305294,0.4062197,0.4451998,0.4436415,0.4088397,0.4358953,0.4214624,0.4192955,0.4180002,0.4143091,0.401825,0.4180671,0.4181873,0.4112934,0.4327173,0.4144813,0.3924823,0.3938665,0.4350982,0.3839464,0.3987129,nan
2,1303,1499019,50,131020,0.6685311,0.87869,0.5648824,0.5315074,0.4931585,0.4874464,0.4593969,0.4678336,0.4345428,0.4610653,0.5886398,0.4241481,0.435107,0.4163007,0.4377989,0.5334148,0.5507843,0.5505223,0.4074507,0.4254832,0.5060149,0.4027183,0.4087662,0.4052477,0.4017912,0.3897401,0.4024234,0.415396,0.3880513,0.4040356,nan
2,1303,908671,24,145387,0.575561,0.7168237,0.5177723,0.468557,0.5029089,0.4441573,0.4583685,0.4226137,0.4298557,0.4164353,0.4654749,0.4333032,0.4568549,0.4076625,0.4145169,0.3903336,0.4150391,0.4127021,0.4382363,0.391768,0.3959819,0.3935938,0.4005214,0.3885684,0.3926157,0.3807967,0.416055,0.3753517,0.396263,0.3872662,nan
2,1322,1291809,71,82882,1.3485167,1.5382604,1.1982053,1.0577281,0.9310359,0.9935186,0.9986593,0.8834163,0.8969978,0.9718978,0.8363226,0.8875126,0.8319186,0.8579111,0.8180705,0.8080796,0.8206057,0.8277223,0.780987,0.8603891,0.8308377,0.7996759,0.8260648,0.7036801,0.8065719,0.8359453,0.7698737,0.7862537,0.9131457,0.8258729,nan
2,1328,361367,51,31954,0.3979249,0.3871848,0.3124362,0.2639733,0.2747826,0.2657676,0.2471775,0.2425137,0.2312757,0.2373931,0.2301768,0.229972,0.2402661,0.2199206,0.2058114,0.2264387,0.2147463,0.2205624,0.2150722,0.2154904,0.2221635,0.2049625,0.2243838,0.2170716,0.2177456,0.2006593,0.2307847,0.2207998,0.1558144,0.2178088,nan
2,1329,1111212,43,114661,0.751185,0.983755,0.7165032,0.6571697,0.6260444,0.6303316,0.4750268,0.6056053,0.5691944,0.4881719,0.5936779,0.5754632,0.5696323,0.587874,0.5022469,0.534844,0.5497746,0.5265889,0.5403067,0.4138338,0.5365494,0.6152423,0.5353856,0.5635628,0.5439659,0.4678326,0.5368169,0.537678,0.527105,0.5422874,nan
2,1335,1287697,66,88492,1.3084029,1.3882978,1.0118358,0.858555,0.8226318,0.8225321,0.7695676,0.7869125,0.8042083,0.8059559,0.8054286,0.6491653,0.8230422,0.7407832,0.7487729,0.7670447,0.7518151,0.7129035,0.7219539,0.6964536,0.7236374,0.717923,0.7777877,0.7441461,0.7980233,0.7468261,0.7239383,0.728257,0.7570141,0.7289663,nan
2,1336,854901,78,49249,1.0077337,0.9586567,0.7500363,0.6195932,0.5522156,0.5262185,0.62622,0.6148573,0.6587072,0.6315281,0.6174909,0.5613764,0.5661894,0.5731115,0.5672848,0.5192199,0.5415547,0.5433214,0.5625158,0.5633994,0.5404294,0.5825354,0.547096,0.5197611,0.5716304,0.5260476,0.5206046,0.5415191,0.518956,0.5311166,nan
2,1346,1220224,25,213805,0.3752248,0.6469632,0.4161951,0.3623872,0.3579624,0.3148081,0.317089,0.3051928,0.2921047,0.301651,0.2991766,0.304209,0.2845047,0.2785521,0.2737513,0.2774547,0.3013285,0.2925584,0.2727876,0.2681209,0.2794686,0.2698606,0.2698819,0.266295,0.2650728,0.268124,0.2690347,0.2714158,0.2759746,0.2849497,nan
2,1346,1556375,20,289651,0.8099743,1.2800364,0.9075267,0.7648413,0.7954404,0.7263356,0.6808595,0.666211,0.6202401,0.6553248,0.6337363,0.5991189,0.6420939,0.5688851,0.6139857,0.6293855,0.6079969,0.6310811,0.5950161,0.6151984,0.5708504,0.579541,0.5878944,0.6882207,0.5667285,0.5685353,0.55,0.5740477,0.566975,0.5826798,nan
2,136,443913,75,27652,0.1684359,0.1303899,0.1173141,0.1230878,0.0906354,0.0913513,0.0945125,0.0934124,0.0955959,0.0924918,0.0912793,0.0914926,0.0904467,0.0887025,0.0867151,0.0869502,0.0916666,0.0903874,0.0894859,0.0906039,0.0839254,0.0863406,0.0855266,0.0860328,0.0874134,0.1036747,0.0923514,0.0841072,0.0922621,0.0849066,nan
2,137,680477,56,54982,0.1854637,0.1539245,0.1403515,0.1196913,0.1162739,0.1213101,0.114022,0.1089305,0.1012956,0.0991708,0.1025217,0.1046184,0.1006422,0.0990041,0.0988718,0.1046509,0.1058128,0.0945844,0.0976288,0.09727,0.096819,0.094103,0.09552,0.0945899,0.093566,0.095775,0.1094499,0.0894819,0.093869,0.0925416,nan
2,1385,1330975,91,67099,1.744209,1.7437201,1.319692,1.0723184,1.1082127,1.0810579,1.097289,0.9809924,1.0412136,0.9597675,1.0075236,0.9883115,0.9332872,0.9347596,0.9986346,0.963389,0.9097819,0.9997836,0.9193161,0.8992265,0.8425642,0.9284447,0.776477,0.9782613,0.9408856,0.9474577,0.8671816,0.8495602,0.8412461,0.9785083,nan
2,1390,1895482,72,116800,1.8866357,2.6435001,1.5898104,1.4797861,1.3550661,1.3418272,1.2304112,1.3133683,1.2797971,1.204984,1.1794506,1.2002318,1.2606927,1.2338442,0.9967687,1.1317054,1.1931214,1.0795976,1.0960615,1.1040137,1.3103954,1.3850788,1.0237666,1.1632617,1.162955,1.0042703,1.1032643,1.1085308,1.4220551,1.4792,nan
2,1395,1516116,35,193627,0.9673972,1.712968,0.9758967,0.9026084,0.9295338,0.8136477,0.8035268,0.7778153,0.7310722,0.7249975,0.7158182,0.7289932,0.6748664,0.7178805,0.689647,0.8050264,0.73267,0.6842431,0.6927786,0.6705277,0.6455602,0.6993215,0.7021084,0.6628577,0.6668215,0.7490257,0.8329914,0.7925088,0.6726439,0.6917179,nan
2,1401,1614436,18,331096,0.443811,0.7878105,0.5577029,0.4883456,0.444919,0.4409805,0.4377129,0.3868547,0.3813999,0.4894696,0.3691119,0.4340446,0.4883095,0.4016883,0.3493755,0.3451658,0.3543142,0.3497732,0.3479432,0.4652171,0.4638224,0.4546774,0.3449141,0.3431641,0.3434533,0.3446658,0.444848,0.3494237,0.3404581,0.4642376,nan
2,1403,702655,97,33820,1.1430974,0.8453645,0.6290853,0.6350835,0.6215259,0.5696655,0.5723501,0.5475694,0.5320088,0.4909056,0.5484682,0.4894964,0.5263562,0.5013515,0.5555595,0.5704919,0.5389751,0.524855,0.5115004,0.4954965,0.5412075,0.4864865,0.5370882,0.5285844,0.4896523,0.487647,0.4746202,0.508258,0.4702644,0.4578517,nan
2,1407,254814,59,19984,0.1821364,0.1325802,0.1114395,0.1324846,0.0904041,0.0803443,0.0807882,0.0881724,0.0805758,0.0938619,0.0801847,0.0878505,0.0759474,0.1115639,0.0779573,0.0806041,0.0761878,0.0821422,0.0743763,0.0829022,0.0695691,0.0810623,0.0715279,0.0844388,0.0758841,0.0889612,0.0694747,0.0797953,0.0741201,0.1010875,nan
2,1411,1036556,73,63442,1.2715618,1.2334201,1.0240622,0.8542692,0.7615065,0.8178207,0.8204562,0.776947,0.7378412,0.8065556,0.6799603,0.7192267,0.7256213,0.7448659,0.7261365,0.7724557,0.8012301,0.7524142,0.6788323,0.7194821,0.7424461,0.6886203,0.7026899,0.8081258,0.68751,0.6599984,0.7001548,0.7021464,0.6769221,0.675306,nan
2,1422,511775,85,28000,0.7165328,0.6234941,0.4921237,0.4538506,0.4264478,0.3049013,0.4851238,0.4803407,0.4921608,0.5019887,0.5186904,0.5015274,0.3678547,0.3572685,0.3380678,0.353349,0.3698175,0.3737034,0.3648583,0.3652104,0.3612174,0.347613,0.3725342,0.3591923,0.3531521,0.3192515,0.3351336,0.3414842,0.3600934,0.3370297,nan
