Skin,10,4,245057,2.0833333,2.5396132328397067,0.8199,1.3250,0.2316,0.0179309804145169,0.020706832479558977,1.2197,4.0447,0.0154,0.0238,13,15,14,1,0,2,3,4,5,6,7,8,9,10,11,12,
Skin,10,4,245057,2.0833333,2.5265142395442695,0.8178,1.3292,0.2303,0.018175365191385864,0.022117878323178092,1.2228,3.7275,0.0153,0.0259,13,14,15,1,0,2,3,4,5,6,7,8,9,10,11,12,
Skin,10,4,245057,2.0833333,2.51831206617236,0.8118,1.3182,0.2345,0.018143031008594847,0.0212261430173902,1.2319,3.3285,0.0151,0.0236,14,13,15,1,0,2,3,4,5,6,7,8,9,10,11,12,
Skin,100,4,245057,2.0833333,2.51831206617236,0.8118,1.3182,0.2345,0.01814303100859483,0.02122614301738961,1.2319,3.3285,0.0151,0.0236,13,15,14,1,0,2,3,4,5,6,7,8,9,10,11,12,
Skin,10,4,245057,2.0,2.540470176326324,0.8236,1.3302,0.2296,0.017934096879238217,0.021289920506981582,1.2141,4.3019,0.0152,0.0255,13,14,15,1,0,2,3,4,5,6,7,8,9,10,11,12,
Skin,100,4,245057,2.0,2.540470176326324,0.8236,1.3302,0.2296,0.017934096879238193,0.021289920506982297,1.2141,4.3019,0.0152,0.0255,15,13,14,1,0,2,3,4,5,6,7,8,9,10,11,12,
Skin,10,4,245057,2.0833333,2.5248003525710345,0.8180,1.3186,0.2341,0.018010584259254475,0.020936634542983112,1.2225,3.9765,0.0149,0.0239,13,15,14,1,0,2,3,4,5,6,7,8,9,10,11,12,
