Spam,1000,2,100,6,2.1,0.200428824,0.177405421,6,14,15,10,7,9,8,13,0,5,3,4,2,1,12,11
Spam,10,2,1000,2.4,0.96,0.0611001,0.07522151,13,9,12,8,10,4,7,14,11,2,1,5,0,3,15,6
Spam,100,2,1000,2.4,0.96,0.0611001,0.07522151,13,14,8,10,9,6,15,3,7,2,0,12,5,4,11,1
Spam,1000,2,1000,2.4,0.96,0.0611001,0.07522151,6,14,15,13,10,7,8,9,0,5,2,4,1,12,3,11
Spam,10,10,100,6,2.4,0.474912243,0.166099382,3,6,0,14,2,11,7,1,8,10,4,5,12,13,9,15
Spam,100,10,100,6,2.4,0.474912243,0.166099382,6,7,10,8,15,14,13,3,9,5,0,2,4,1,12,11
Spam,1000,10,100,6,2.4,0.474912243,0.166099382,6,10,7,8,9,14,15,5,4,0,13,3,2,1,12,11
Spam,10,10,1000,4.2,1.59,0.03336496,0.023837512,6,3,0,14,2,13,7,9,10,11,4,1,8,12,5,15
Spam,100,10,1000,4.2,1.59,0.03336496,0.023837512,14,6,7,8,13,9,15,10,2,0,3,4,12,11,1,5
Spam,1000,10,1000,4.2,1.59,0.03336496,0.023837512,6,14,7,10,8,9,15,13,4,0,2,5,1,3,12,11
Spam,10,20,100,4,1.8,0.634111798,0.210077364,3,13,11,12,0,2,1,10,7,4,9,8,5,14,6,15
Spam,100,20,100,4,1.8,0.634111798,0.210077364,6,3,13,5,0,10,7,8,9,2,4,12,1,15,14,11
Spam,1000,20,100,4,1.8,0.634111798,0.210077364,6,15,14,3,10,7,8,5,9,0,13,2,4,1,12,11
Spam,10,20,1000,3.8,1.32,0.070695017,0.051847911,3,0,6,13,14,5,15,2,4,1,12,7,8,9,11,10
Spam,100,20,1000,3.8,1.32,0.070695017,0.051847911,14,6,7,13,8,9,15,3,2,0,10,12,4,5,11,1
Spam,1000,20,1000,3.8,1.32,0.070695017,0.051847911,6,7,8,14,10,9,4,13,2,15,5,0,3,1,12,11
Spam,10,30,100,5,1.8,0.34252499,0.185635391,6,3,10,7,8,9,14,11,5,4,12,13,0,15,2,1
Spam,100,30,100,5,1.8,0.34252499,0.185635391,6,3,10,7,9,14,15,8,5,2,4,13,0,1,12,11
Spam,1000,30,100,5,1.8,0.34252499,0.185635391,6,15,10,7,14,8,3,9,13,5,4,2,0,1,12,11
Spam,10,30,1000,3.8,1.14,0.084052861,0.067608479,6,3,0,14,2,4,1,11,7,9,10,13,8,12,15,5
Spam,100,30,1000,3.8,1.14,0.084052861,0.067608479,14,6,7,8,9,13,3,15,2,11,4,1,0,12,10,5
Spam,1000,30,1000,3.8,1.14,0.084052861,0.067608479,6,7,10,8,9,14,4,2,13,15,0,5,3,1,12,11
Spam,10,40,100,5,1.8,0.344248892,0.186552877,3,6,14,2,7,0,10,1,8,9,4,11,13,12,15,5
Spam,100,40,100,5,1.8,0.344248892,0.186552877,6,3,10,15,14,13,9,7,2,8,5,4,0,1,12,11
Spam,1000,40,100,5,1.8,0.344248892,0.186552877,6,3,10,7,8,9,14,15,13,0,5,1,4,2,11,12
Spam,10,40,1000,2.6,1.02,0.098016772,0.063002068,6,3,0,14,11,7,10,9,2,1,4,8,12,13,15,5
Spam,100,40,1000,2.6,1.02,0.098016772,0.063002068,14,6,9,7,8,3,2,13,4,11,15,1,0,12,10,5
Spam,1000,40,1000,2.6,1.02,0.098016772,0.063002068,6,10,9,14,7,8,13,15,4,2,3,1,0,5,12,11
Spam,10,50,100,5,1.8,0.343012876,0.185532452,6,3,0,2,14,7,10,1,8,9,4,13,11,12,15,5
Spam,100,50,100,5,1.8,0.343012876,0.185532452,6,3,7,15,9,10,8,2,13,4,5,0,14,1,12,11
Spam,1000,50,100,5,1.8,0.343012876,0.185532452,6,3,15,8,10,14,7,9,0,1,5,4,2,13,12,11
Spam,10,50,1000,2.8,1.02,0.097437147,0.061466722,6,3,2,14,11,0,4,7,9,1,10,8,12,13,15,5
Spam,100,50,1000,2.8,1.02,0.097437147,0.061466722,14,3,7,8,13,9,6,2,15,4,1,11,12,0,10,5
Spam,1000,50,1000,2.8,1.02,0.097437147,0.061466722,6,7,10,8,14,9,2,4,3,13,15,1,5,0,12,11
Bigcross,10,57,1162000,1.6666666,1.5843,0.02029533,0.007326159,13,14,7,9,10,3,4,15,8,2,12,1,11,0,6,5
Bigcross,100,57,1162000,1.6666666,1.5843,0.02029533,0.007326159,14,10,9,7,8,12,2,3,4,11,1,6,15,13,0,5
Bigcross,1000,57,1162000,1.6666666,1.5843,0.02029533,0.007326159,14,10,9,7,8,12,2,4,11,1,6,3,13,0,15,5
Bigcross,10,2,1000000,1.3333334,0.0003,0,0,15,13,14,6,3,5,0,2,11,1,7,10,8,4,12,9
Bigcross,100,2,1000000,1.3333334,0.0003,0,0,13,15,14,6,5,3,12,4,2,7,8,10,9,11,0,1
Bigcross,1000,2,1000000,1.3333334,0.0003,0,0,15,14,13,6,9,7,10,12,0,8,2,11,4,5,1,3
Bigcross,10,10,100,2,1.2,0.252803634,0.022730135,6,3,10,14,7,8,2,4,11,1,0,13,5,12,9,15
Bigcross,100,10,100,2,1.2,0.252803634,0.022730135,6,10,3,7,13,8,15,9,14,5,2,0,4,1,11,12
Bigcross,1000,10,100,2,1.2,0.252803634,0.022730135,6,14,15,10,7,8,9,3,13,0,5,4,1,12,2,11
Bigcross,10,10,1000,2,1.56,0.062677355,0.023157123,3,2,0,6,1,7,10,9,11,4,8,12,13,14,5,15
Bigcross,100,10,1000,2,1.56,0.062677355,0.023157123,6,14,7,3,8,9,2,13,0,4,15,10,1,11,12,5
Bigcross,1000,10,1000,2,1.56,0.062677355,0.023157123,6,10,7,8,9,14,15,13,5,0,4,2,1,3,12,11
Bigcross,10,10,10000,1.75,1.566,0.049635299,0.020543283,0,14,3,1,2,11,10,9,7,4,8,6,13,12,15,5
Bigcross,100,10,10000,1.75,1.566,0.049635299,0.020543283,14,7,10,9,8,6,3,2,12,13,0,11,4,1,15,5
Bigcross,1000,10,10000,1.75,1.566,0.049635299,0.020543283,14,7,9,8,6,10,13,2,0,4,12,1,15,11,3,5
Bigcross,10,10,100000,1.6363636,1.5426,0.027240807,0.008975513,3,14,2,0,10,13,1,7,11,9,4,8,6,15,12,5
Bigcross,100,10,100000,1.6363636,1.5426,0.027240807,0.008975513,7,14,10,9,8,6,3,12,2,13,0,4,11,15,1,5
Bigcross,1000,10,100000,1.6363636,1.5426,0.027240807,0.008975513,7,14,10,9,8,6,12,13,2,0,4,1,11,15,3,5
Bigcross,10,10,1000000,1.5333333,1.5262,0.018638837,0.005548609,3,2,14,13,0,1,7,10,11,4,9,8,15,12,6,5
Bigcross,100,10,1000000,1.5333333,1.5262,0.018638837,0.005548609,7,10,14,9,8,6,3,12,2,0,13,4,11,1,15,5
Bigcross,1000,10,1000000,1.5333333,1.5262,0.018638837,0.005548609,10,7,14,9,8,6,12,0,13,2,4,11,1,15,3,5
Bigcross,10,20,100,3,1.5,0.517540305,0.118604686,14,6,2,11,3,7,10,1,8,9,4,12,13,0,15,5
Bigcross,100,20,100,3,1.5,0.517540305,0.118604686,6,7,3,10,14,13,15,8,9,2,5,4,0,1,12,11
Bigcross,1000,20,100,3,1.5,0.517540305,0.118604686,6,3,15,7,10,8,14,9,13,5,2,0,4,1,12,11
Bigcross,10,20,1000,2,1.44,0.103706265,0.064465793,2,3,7,9,0,10,6,1,4,11,8,12,14,13,5,15
Bigcross,100,20,1000,2,1.44,0.103706265,0.064465793,14,7,9,8,6,3,13,2,15,4,1,12,0,11,10,5
Bigcross,1000,20,1000,2,1.44,0.103706265,0.064465793,6,13,7,8,9,10,15,14,5,2,4,0,3,1,12,11
Bigcross,10,20,10000,1.625,1.575,0.070679074,0.029662068,14,3,2,1,7,0,10,9,11,4,8,13,6,12,15,5
Bigcross,100,20,10000,1.625,1.575,0.070679074,0.029662068,7,14,9,10,8,2,6,3,12,11,4,1,13,0,15,5
Bigcross,1000,20,10000,1.625,1.575,0.070679074,0.029662068,14,7,9,8,10,2,6,13,4,12,1,0,15,11,3,5
Bigcross,10,20,100000,1.7272727,1.5399,0.041593342,0.010971095,14,13,3,7,2,10,9,11,8,1,4,12,15,0,6,5
Bigcross,100,20,100000,1.7272727,1.5399,0.041593342,0.010971095,7,10,9,14,8,3,12,2,6,11,13,4,1,0,15,5
Bigcross,1000,20,100000,1.7272727,1.5399,0.041593342,0.010971095,7,14,10,9,8,12,2,6,13,1,0,4,11,15,3,5
Bigcross,10,20,1000000,1.6,1.5324,0.022059948,0.007526629,13,14,2,3,7,1,10,9,4,0,15,11,8,12,6,5
Bigcross,100,20,1000000,1.6,1.5324,0.022059948,0.007526629,14,7,10,9,8,3,12,2,6,13,11,4,15,0,1,5
Bigcross,1000,20,1000000,1.6,1.5324,0.022059948,0.007526629,10,14,7,9,8,12,2,6,0,13,1,4,11,15,3,5
Bigcross,10,30,100,2,1.2,0.603479027,0.09029093,14,3,2,6,1,4,10,7,8,0,11,13,5,9,12,15
Bigcross,100,30,100,2,1.2,0.603479027,0.09029093,6,3,7,13,15,8,14,10,5,2,4,9,0,1,12,11
Bigcross,1000,30,100,2,1.2,0.603479027,0.09029093,6,3,8,9,7,15,14,10,13,5,0,4,2,1,12,11
Bigcross,10,30,1000,2.2,1.38,0.105810579,0.065363308,2,7,3,1,4,14,8,0,6,10,9,11,12,13,5,15
Bigcross,100,30,1000,2.2,1.38,0.105810579,0.065363308,14,7,9,8,3,2,6,1,4,13,0,15,11,12,10,5
Bigcross,1000,30,1000,2.2,1.38,0.105810579,0.065363308,6,10,13,15,14,7,9,8,2,5,0,4,1,3,12,11
Bigcross,10,30,10000,1.625,1.578,0.069756261,0.028343669,2,3,14,1,4,11,10,9,7,8,0,13,12,6,15,5
Bigcross,100,30,10000,1.625,1.578,0.069756261,0.028343669,7,14,9,8,10,3,2,12,6,11,4,1,13,0,15,5
Bigcross,1000,30,10000,1.625,1.578,0.069756261,0.028343669,9,7,14,10,8,2,4,6,1,12,0,13,11,3,15,5
Bigcross,10,30,100000,1.7272727,1.5438,0.041712344,0.0111416,14,3,2,9,10,11,13,1,4,7,12,15,8,6,0,5
Bigcross,100,30,100000,1.7272727,1.5438,0.041712344,0.0111416,7,10,14,9,8,3,12,2,6,11,4,1,13,0,15,5
Bigcross,1000,30,100000,1.7272727,1.5438,0.041712344,0.0111416,14,7,10,9,8,12,2,4,1,6,11,0,13,15,3,5
Bigcross,10,30,1000000,1.6,1.5288,0.021974246,0.007518935,14,13,2,3,15,10,4,7,11,1,8,9,12,0,6,5
Bigcross,100,30,1000000,1.6,1.5288,0.021974246,0.007518935,10,7,14,8,9,3,2,12,4,6,11,1,13,0,15,5
Bigcross,1000,30,1000000,1.6,1.5288,0.021974246,0.007518935,7,10,14,9,8,12,2,6,4,1,11,13,0,15,3,5
Bigcross,10,40,100,3,1.5,0.517540318,0.118604677,14,10,11,12,9,13,7,2,8,6,3,4,15,1,0,5
Bigcross,100,40,100,3,1.5,0.517540318,0.118604677,6,3,7,14,15,13,9,10,8,5,2,4,1,0,12,11
Bigcross,1000,40,100,3,1.5,0.517540318,0.118604677,6,3,14,7,15,10,9,8,13,2,5,0,4,1,12,11
Bigcross,10,40,1000,2.4,1.53,0.102830355,0.062623868,2,14,4,1,3,7,9,10,8,11,6,12,0,13,15,5
Bigcross,100,40,1000,2.4,1.53,0.102830355,0.062623868,7,14,9,3,8,2,6,4,1,13,0,11,15,10,12,5
Bigcross,1000,40,1000,2.4,1.53,0.102830355,0.062623868,6,10,13,9,7,8,14,15,2,5,4,1,0,3,12,11
Bigcross,10,40,10000,1.625,1.542,0.070503631,0.029507489,14,1,8,7,2,3,13,11,9,4,10,0,15,6,12,5
Bigcross,100,40,10000,1.625,1.542,0.070503631,0.029507489,7,8,14,9,3,2,10,12,4,1,6,11,13,0,15,5
Bigcross,1000,40,10000,1.625,1.542,0.070503631,0.029507489,14,9,7,8,10,2,1,4,6,12,13,11,0,3,15,5
Bigcross,10,40,100000,1.7272727,1.5558,0.041581271,0.011246278,14,10,2,11,4,1,3,13,7,12,9,8,0,15,6,5
Bigcross,100,40,100000,1.7272727,1.5558,0.041581271,0.011246278,7,14,10,9,8,3,2,12,11,6,4,1,13,15,0,5
Bigcross,1000,40,100000,1.7272727,1.5558,0.041581271,0.011246278,7,10,9,14,8,12,2,4,1,11,6,0,13,3,15,5
Bigcross,10,40,1000000,1.6,1.545,0.021963625,0.00750795,14,2,13,7,10,15,4,8,9,11,3,1,12,0,6,5
Bigcross,100,40,1000000,1.6,1.545,0.021963625,0.00750795,10,14,7,9,8,3,12,2,4,11,6,1,13,0,15,5
Bigcross,1000,40,1000000,1.6,1.545,0.021963625,0.00750795,14,10,7,9,8,12,2,11,4,1,6,13,0,15,3,5
Bigcross,10,50,100,2,1.2,0.619481643,0.08140377,14,2,3,10,6,1,8,9,7,4,11,12,13,0,15,5
Bigcross,100,50,100,2,1.2,0.619481643,0.08140377,6,3,10,8,7,15,14,9,5,13,4,2,1,0,12,11
Bigcross,1000,50,100,2,1.2,0.619481643,0.08140377,6,3,14,15,10,9,7,8,13,0,2,5,4,1,12,11
Bigcross,10,50,1000,2,1.59,0.096698282,0.063119968,14,2,11,3,4,7,10,9,1,12,8,6,0,13,15,5
Bigcross,100,50,1000,2,1.59,0.096698282,0.063119968,14,7,8,9,3,2,4,6,1,11,13,15,12,0,10,5
Bigcross,1000,50,1000,2,1.59,0.096698282,0.063119968,6,7,10,8,13,15,14,9,4,2,5,3,1,0,11,12
Bigcross,10,50,10000,1.625,1.59,0.069652481,0.028957343,14,2,4,7,10,9,1,11,3,8,13,15,12,6,0,5
Bigcross,100,50,10000,1.625,1.59,0.069652481,0.028957343,14,7,9,8,10,3,2,4,12,11,1,6,13,0,15,5
Bigcross,1000,50,10000,1.625,1.59,0.069652481,0.028957343,14,9,7,8,10,2,4,1,6,12,13,3,11,0,15,5
Bigcross,10,50,100000,1.7272727,1.5414,0.041514096,0.010937692,14,9,10,7,11,4,8,2,1,12,13,3,15,6,0,5
Bigcross,100,50,100000,1.7272727,1.5414,0.041514096,0.010937692,7,10,14,9,8,3,12,2,4,11,1,6,13,0,15,5
Bigcross,1000,50,100000,1.7272727,1.5414,0.041514096,0.010937692,10,7,9,14,8,2,12,4,1,11,6,3,13,0,15,5
Bigcross,10,50,1000000,1.6,1.5401,0.021966024,0.007550293,14,2,13,15,4,3,9,7,10,11,8,1,12,0,6,5
Bigcross,100,50,1000000,1.6,1.5401,0.021966024,0.007550293,14,7,10,9,8,12,3,2,4,11,1,6,13,0,15,5
Bigcross,1000,50,1000000,1.6,1.5401,0.021966024,0.007550293,14,10,7,9,12,8,2,11,1,4,13,6,15,0,3,5
euro,10,2,169300,1.9166666,0.6716,0.002931802,0.012785539,13,7,10,0,3,2,9,8,4,1,12,6,11,14,15,5
euro,100,2,169300,1.9166666,0.6716,0.002931802,0.012785539,14,10,8,13,7,9,6,12,2,15,0,4,11,3,1,5
euro,1000,2,169300,1.9166666,0.6716,0.002931802,0.012785539,7,10,14,9,8,6,13,12,2,0,4,11,15,1,5,3
euro,10,2,100,5,2.7,0.213749933,0.06702238,3,6,0,2,1,10,8,7,5,4,13,11,9,12,14,15
euro,100,2,100,5,2.7,0.213749933,0.06702238,6,3,13,5,0,10,8,7,2,9,12,1,4,11,15,14
euro,1000,2,100,5,2.7,0.213749933,0.06702238,6,15,14,3,7,9,10,13,8,5,0,2,4,1,12,11
euro,10,2,1000,2,1.53,0.076733951,0.105081125,0,3,6,13,5,2,14,7,1,4,10,8,9,11,12,15
euro,100,2,1000,2,1.53,0.076733951,0.105081125,6,13,0,3,15,5,14,7,8,12,9,10,2,4,1,11
euro,1000,2,1000,2,1.53,0.076733951,0.105081125,6,10,7,14,13,8,15,9,5,0,4,12,11,3,2,1
euro,10,2,10000,2.125,1.083,0.012146647,0.024096574,13,0,14,3,7,6,10,8,11,9,15,2,4,12,1,5
euro,100,2,10000,2.125,1.083,0.012146647,0.024096574,14,10,7,6,9,8,13,12,0,2,3,11,4,15,1,5
euro,1000,2,10000,2.125,1.083,0.012146647,0.024096574,6,7,14,10,9,8,13,0,2,12,4,1,11,15,5,3
euro,10,2,100000,2.090909,0.5973,0.003862819,0.016192193,13,14,15,0,10,2,11,3,7,1,4,8,9,12,6,5
euro,100,2,100000,2.090909,0.5973,0.003862819,0.016192193,14,13,7,10,12,8,15,6,9,2,0,4,11,1,3,5
euro,1000,2,100000,2.090909,0.5973,0.003862819,0.016192193,14,7,10,9,6,8,12,13,0,2,4,15,11,1,5,3
conf,10,3,164860,1.75,1.4247,0.024465041,0.020022854,7,6,13,3,10,9,0,14,12,15,1,8,11,5,4,2
conf,100,3,164860,1.75,1.4247,0.024465041,0.020022854,10,9,14,8,6,12,13,7,2,3,0,15,4,11,1,5
conf,1000,3,164860,1.75,1.4247,0.024465041,0.020022854,10,14,9,7,8,6,13,12,0,2,15,11,4,1,3,5
conf,10,2,100,5,1.8,0.076228834,0.058919521,6,3,0,2,1,7,8,5,4,13,14,11,10,12,9,15
conf,100,2,100,5,1.8,0.076228834,0.058919521,6,3,13,0,5,8,7,9,10,2,4,1,12,14,11,15
conf,1000,2,100,5,1.8,0.076228834,0.058919521,6,7,8,10,3,9,14,15,5,0,13,2,4,1,12,11
conf,10,2,1000,2,1.56,0.049348601,0.040271907,14,10,9,11,12,6,3,5,8,0,2,7,1,4,13,15
conf,100,2,1000,2,1.56,0.049348601,0.040271907,14,7,9,8,6,2,3,10,13,4,0,11,15,12,1,5
conf,1000,2,1000,2,1.56,0.049348601,0.040271907,6,15,7,14,10,8,9,5,0,4,2,13,1,3,12,11
conf,10,2,10000,2,1.527,0.026644668,0.027738256,13,3,6,14,15,2,1,4,7,11,12,10,5,9,8,0
conf,100,2,10000,2,1.527,0.026644668,0.027738256,6,14,7,10,9,8,13,12,3,2,0,11,15,1,4,5
conf,1000,2,10000,2,1.527,0.026644668,0.027738256,6,14,7,9,10,8,2,13,0,4,12,1,15,11,5,3
conf,10,2,100000,1.6363636,1.4751,0.009421289,0.011205988,13,15,14,6,7,10,11,9,8,2,3,0,1,4,12,5
conf,100,2,100000,1.6363636,1.4751,0.009421289,0.011205988,14,7,10,6,9,13,8,12,2,15,3,0,11,4,1,5
conf,1000,2,100000,1.6363636,1.4751,0.009421289,0.011205988,14,7,10,9,6,8,12,13,2,0,4,11,1,15,3,5KeggDirected,10,23,53400,3.0,0.3399,0.001908538921908632,0.014715393914224727,14,13,7,2,9,4,15,10,11,8,1,12,3,0,6,5,
KeggDirected,100,23,53400,3.0,0.3399,0.0019085389219086338,0.01471539391422473,14,9,10,8,12,7,2,15,11,6,4,3,1,13,0,5,
KeggDirected,1000,23,53400,3.0,0.3399,0.0019085389219086323,0.014715393914224694,14,7,9,10,8,12,2,4,1,15,6,11,13,0,3,5,
Skin,10,4,245057,2.1666667,0.7895,0.018449959337069673,0.021384290644231026,13,10,7,15,3,0,14,2,8,9,12,11,1,6,4,5,
Skin,100,4,245057,2.1666667,0.7895,0.018449959337069714,0.021384290644231415,14,10,9,8,13,7,12,15,6,2,3,11,0,4,1,5,
Skin,1000,4,245057,2.1666667,0.7895,0.01844995933706971,0.021384290644231405,14,7,10,9,8,6,13,12,0,2,15,4,11,1,3,5,
KeggUndirect,10,20,65550,2.4545455,0.6636,4.31189637131994E-4,0.0020738067953123755,13,7,2,8,1,4,3,10,15,14,6,12,0,11,9,5,
KeggUndirect,100,20,65550,2.4545455,0.6636,4.311896371319936E-4,0.0020738067953123755,14,7,10,8,9,12,2,15,3,13,4,6,11,1,0,5,
KeggUndirect,1000,20,65550,2.4545455,0.6636,4.3118963713199366E-4,0.0020738067953123746,7,9,10,8,14,2,12,4,1,11,6,0,13,15,3,5,
euro,10,2,169300,2.0,0.6663,0.003023227674110004,0.01310749402196306,3,13,10,7,0,4,2,11,1,6,8,9,12,5,15,14,
euro,100,2,169300,2.0,0.6663,0.00302322767411,0.013107494021963068,14,7,10,8,9,13,15,12,6,2,4,11,0,1,3,5,
euro,1000,2,169300,2.0,0.6663,0.003023227674110007,0.013107494021963075,14,7,10,9,8,6,12,0,2,13,11,4,15,1,5,3,
Spatial,10,3,434874,1.9230769,1.4923,0.001048140536291378,7.703807172310303E-4,13,15,14,10,9,7,3,0,1,8,2,4,6,12,11,5,
Spatial,100,3,434874,1.9230769,1.4923,0.001048140536291384,7.703807172310277E-4,14,13,9,10,7,15,8,6,12,3,2,0,11,4,1,5,
Spatial,1000,3,434874,1.9230769,1.4923,0.0010481405362913877,7.703807172310272E-4,14,9,10,7,8,13,6,12,0,2,15,4,11,1,3,5,
covtype,10,54,581000,1.6428572,1.5083,0.020463734539708095,0.006800816666938458,13,10,7,9,14,4,8,3,2,12,1,15,11,0,6,5,
covtype,100,54,581000,1.6428572,1.5083,0.0204637345397081,0.00680081666693844,9,7,10,14,8,3,12,2,4,11,1,6,15,13,0,5,
covtype,1000,54,581000,1.6428572,1.5083,0.02046373453970805,0.006800816666938457,7,9,10,14,8,12,2,4,1,11,3,6,13,0,15,5,
NYC,10,2,3500455,1.6875,0.5907,4.8220965804716654E-5,2.3386097811110116E-4,13,15,14,7,10,4,2,11,8,9,12,3,0,1,6,5,
NYC,100,2,3500455,1.6875,0.5907,4.822096580471615E-5,2.3386097811112886E-4,13,14,15,7,10,8,9,12,2,11,4,6,1,3,0,5,
USCensus,10,60,1000000,2.3333333,0.6571,0.026365517663890687,0.013385802608635986,3,2,7,10,4,6,9,8,14,1,12,11,0,15,13,5,
USCensus,100,60,1000000,2.3333333,0.6571,0.026365517663890798,0.013385802608636161,10,7,14,8,9,12,2,3,11,4,1,6,13,15,0,5,
USCensus,1000,60,1000000,2.3333333,0.6571,0.026365517663890503,0.013385802608636086,14,7,10,9,8,12,2,4,11,1,6,3,13,0,15,5,
power,10,7,2000000,2.375,0.2300,0.015132479634610735,0.014487383539093122,7,3,9,10,2,1,4,8,0,14,11,6,12,13,15,5,
power,100,7,2000000,2.375,0.2300,0.015132479634610795,0.014487383539093068,9,10,14,7,8,12,6,2,13,3,0,15,4,11,1,5,
